profile,price_region,radius,draw,guaranteed,original_retained
intermediate_capacity,positive_gaps,0.25,608,14,14
intermediate_capacity,positive_gaps,0.5,608,6,6
intermediate_capacity,positive_gaps,0.75,608,5,5
intermediate_capacity,monotone,0,609,21,21
intermediate_capacity,monotone,0.1,609,19,19
intermediate_capacity,monotone,0.25,609,15,15
intermediate_capacity,monotone,0.5,609,1,1
intermediate_capacity,monotone,0.75,609,1,1
intermediate_capacity,positive_gaps,0,609,21,21
intermediate_capacity,positive_gaps,0.1,609,20,20
intermediate_capacity,positive_gaps,0.25,609,15,15
intermediate_capacity,positive_gaps,0.5,609,6,6
intermediate_capacity,positive_gaps,0.75,609,5,5
intermediate_capacity,monotone,0,610,19,19
intermediate_capacity,monotone,0.1,610,18,18
intermediate_capacity,monotone,0.25,610,16,16
intermediate_capacity,monotone,0.5,610,1,1
intermediate_capacity,monotone,0.75,610,1,1
intermediate_capacity,positive_gaps,0,610,19,19
intermediate_capacity,positive_gaps,0.1,610,18,18
intermediate_capacity,positive_gaps,0.25,610,16,16
intermediate_capacity,positive_gaps,0.5,610,7,7
intermediate_capacity,positive_gaps,0.75,610,6,6
intermediate_capacity,monotone,0,611,21,21
intermediate_capacity,monotone,0.1,611,20,20
intermediate_capacity,monotone,0.25,611,17,17
intermediate_capacity,monotone,0.5,611,1,1
intermediate_capacity,monotone,0.75,611,1,1
intermediate_capacity,positive_gaps,0,611,21,21
intermediate_capacity,positive_gaps,0.1,611,20,20
intermediate_capacity,positive_gaps,0.25,611,17,17
intermediate_capacity,positive_gaps,0.5,611,5,5
intermediate_capacity,positive_gaps,0.75,611,4,4
intermediate_capacity,monotone,0,612,21,21
intermediate_capacity,monotone,0.1,612,20,20
intermediate_capacity,monotone,0.25,612,15,15
intermediate_capacity,monotone,0.5,612,1,1
intermediate_capacity,monotone,0.75,612,1,1
intermediate_capacity,positive_gaps,0,612,21,21
intermediate_capacity,positive_gaps,0.1,612,20,20
intermediate_capacity,positive_gaps,0.25,612,15,15
intermediate_capacity,positive_gaps,0.5,612,7,7
intermediate_capacity,positive_gaps,0.75,612,6,6
intermediate_capacity,monotone,0,613,21,21
intermediate_capacity,monotone,0.1,613,19,19
intermediate_capacity,monotone,0.25,613,16,16
intermediate_capacity,monotone,0.5,613,1,1
intermediate_capacity,monotone,0.75,613,1,1
intermediate_capacity,positive_gaps,0,613,21,21
intermediate_capacity,positive_gaps,0.1,613,20,20
intermediate_capacity,positive_gaps,0.25,613,16,16
intermediate_capacity,positive_gaps,0.5,613,7,7
intermediate_capacity,positive_gaps,0.75,613,6,6
intermediate_capacity,monotone,0,614,20,20
intermediate_capacity,monotone,0.1,614,19,19
intermediate_capacity,monotone,0.25,614,15,15
intermediate_capacity,monotone,0.5,614,1,1
intermediate_capacity,monotone,0.75,614,1,1
intermediate_capacity,positive_gaps,0,614,20,20
intermediate_capacity,positive_gaps,0.1,614,19,19
intermediate_capacity,positive_gaps,0.25,614,15,15
intermediate_capacity,positive_gaps,0.5,614,6,6
intermediate_capacity,positive_gaps,0.75,614,5,5
intermediate_capacity,monotone,0,615,19,19
intermediate_capacity,monotone,0.1,615,18,18
intermediate_capacity,monotone,0.25,615,13,13
intermediate_capacity,monotone,0.5,615,1,1
intermediate_capacity,monotone,0.75,615,1,1
intermediate_capacity,positive_gaps,0,615,19,19
intermediate_capacity,positive_gaps,0.1,615,18,18
intermediate_capacity,positive_gaps,0.25,615,13,13
intermediate_capacity,positive_gaps,0.5,615,5,5
intermediate_capacity,positive_gaps,0.75,615,4,4
intermediate_capacity,monotone,0,616,21,21
intermediate_capacity,monotone,0.1,616,20,20
intermediate_capacity,monotone,0.25,616,16,16
intermediate_capacity,monotone,0.5,616,2,2
intermediate_capacity,monotone,0.75,616,2,2
intermediate_capacity,positive_gaps,0,616,21,21
intermediate_capacity,positive_gaps,0.1,616,20,20
intermediate_capacity,positive_gaps,0.25,616,16,16
intermediate_capacity,positive_gaps,0.5,616,8,8
intermediate_capacity,positive_gaps,0.75,616,7,7
intermediate_capacity,monotone,0,617,20,19
intermediate_capacity,monotone,0.1,617,19,18
intermediate_capacity,monotone,0.25,617,16,15
intermediate_capacity,monotone,0.5,617,1,1
intermediate_capacity,monotone,0.75,617,1,1
intermediate_capacity,positive_gaps,0,617,20,19
intermediate_capacity,positive_gaps,0.1,617,19,18
intermediate_capacity,positive_gaps,0.25,617,16,15
intermediate_capacity,positive_gaps,0.5,617,7,7
intermediate_capacity,positive_gaps,0.75,617,6,6
intermediate_capacity,monotone,0,618,21,19
intermediate_capacity,monotone,0.1,618,20,18
intermediate_capacity,monotone,0.25,618,14,14
intermediate_capacity,monotone,0.5,618,1,1
intermediate_capacity,monotone,0.75,618,1,1
intermediate_capacity,positive_gaps,0,618,21,19
intermediate_capacity,positive_gaps,0.1,618,20,18
intermediate_capacity,positive_gaps,0.25,618,14,14
intermediate_capacity,positive_gaps,0.5,618,5,5
intermediate_capacity,positive_gaps,0.75,618,4,4
intermediate_capacity,monotone,0,619,20,20
intermediate_capacity,monotone,0.1,619,18,18
intermediate_capacity,monotone,0.25,619,14,14
intermediate_capacity,monotone,0.5,619,2,2
intermediate_capacity,monotone,0.75,619,2,2
intermediate_capacity,positive_gaps,0,619,20,20
intermediate_capacity,positive_gaps,0.1,619,19,19
intermediate_capacity,positive_gaps,0.25,619,14,14
intermediate_capacity,positive_gaps,0.5,619,6,6
intermediate_capacity,positive_gaps,0.75,619,6,6
intermediate_capacity,monotone,0,620,19,19
intermediate_capacity,monotone,0.1,620,17,17
intermediate_capacity,monotone,0.25,620,14,14
intermediate_capacity,monotone,0.5,620,1,1
intermediate_capacity,monotone,0.75,620,1,1
intermediate_capacity,positive_gaps,0,620,19,19
intermediate_capacity,positive_gaps,0.1,620,18,18
intermediate_capacity,positive_gaps,0.25,620,14,14
intermediate_capacity,positive_gaps,0.5,620,6,6
intermediate_capacity,positive_gaps,0.75,620,5,5
intermediate_capacity,monotone,0,621,21,21
intermediate_capacity,monotone,0.1,621,20,20
intermediate_capacity,monotone,0.25,621,15,15
intermediate_capacity,monotone,0.5,621,1,1
intermediate_capacity,monotone,0.75,621,1,1
intermediate_capacity,positive_gaps,0,621,21,21
intermediate_capacity,positive_gaps,0.1,621,20,20
intermediate_capacity,positive_gaps,0.25,621,15,15
intermediate_capacity,positive_gaps,0.5,621,7,7
intermediate_capacity,positive_gaps,0.75,621,5,5
intermediate_capacity,monotone,0,622,21,21
intermediate_capacity,monotone,0.1,622,19,19
intermediate_capacity,monotone,0.25,622,16,16
intermediate_capacity,monotone,0.5,622,1,1
intermediate_capacity,monotone,0.75,622,1,1
intermediate_capacity,positive_gaps,0,622,21,21
intermediate_capacity,positive_gaps,0.1,622,20,20
intermediate_capacity,positive_gaps,0.25,622,16,16
intermediate_capacity,positive_gaps,0.5,622,7,7
intermediate_capacity,positive_gaps,0.75,622,7,7
intermediate_capacity,monotone,0,623,21,21
intermediate_capacity,monotone,0.1,623,20,20
intermediate_capacity,monotone,0.25,623,16,16
intermediate_capacity,monotone,0.5,623,2,2
intermediate_capacity,monotone,0.75,623,2,2
intermediate_capacity,positive_gaps,0,623,21,21
intermediate_capacity,positive_gaps,0.1,623,20,20
intermediate_capacity,positive_gaps,0.25,623,16,16
intermediate_capacity,positive_gaps,0.5,623,7,7
intermediate_capacity,positive_gaps,0.75,623,6,6
intermediate_capacity,monotone,0,624,21,21
intermediate_capacity,monotone,0.1,624,19,19
intermediate_capacity,monotone,0.25,624,16,16
intermediate_capacity,monotone,0.5,624,1,1
intermediate_capacity,monotone,0.75,624,1,1
intermediate_capacity,positive_gaps,0,624,21,21
intermediate_capacity,positive_gaps,0.1,624,20,20
intermediate_capacity,positive_gaps,0.25,624,16,16
intermediate_capacity,positive_gaps,0.5,624,7,7
intermediate_capacity,positive_gaps,0.75,624,6,6
intermediate_capacity,monotone,0,625,19,19
intermediate_capacity,monotone,0.1,625,18,18
intermediate_capacity,monotone,0.25,625,16,16
intermediate_capacity,monotone,0.5,625,1,1
intermediate_capacity,monotone,0.75,625,1,1
intermediate_capacity,positive_gaps,0,625,19,19
intermediate_capacity,positive_gaps,0.1,625,18,18
intermediate_capacity,positive_gaps,0.25,625,16,16
intermediate_capacity,positive_gaps,0.5,625,6,6
intermediate_capacity,positive_gaps,0.75,625,5,5
intermediate_capacity,monotone,0,626,21,19
intermediate_capacity,monotone,0.1,626,20,18
intermediate_capacity,monotone,0.25,626,16,15
intermediate_capacity,monotone,0.5,626,1,1
intermediate_capacity,monotone,0.75,626,1,1
intermediate_capacity,positive_gaps,0,626,21,19
intermediate_capacity,positive_gaps,0.1,626,20,18
intermediate_capacity,positive_gaps,0.25,626,16,15
intermediate_capacity,positive_gaps,0.5,626,7,7
intermediate_capacity,positive_gaps,0.75,626,6,6
intermediate_capacity,monotone,0,627,21,21
intermediate_capacity,monotone,0.1,627,19,19
intermediate_capacity,monotone,0.25,627,17,17
intermediate_capacity,monotone,0.5,627,2,2
intermediate_capacity,monotone,0.75,627,1,1
intermediate_capacity,positive_gaps,0,627,21,21
intermediate_capacity,positive_gaps,0.1,627,20,20
intermediate_capacity,positive_gaps,0.25,627,17,17
intermediate_capacity,positive_gaps,0.5,627,7,7
intermediate_capacity,positive_gaps,0.75,627,5,5
intermediate_capacity,monotone,0,628,19,19
intermediate_capacity,monotone,0.1,628,18,18
intermediate_capacity,monotone,0.25,628,15,15
intermediate_capacity,monotone,0.5,628,1,1
intermediate_capacity,monotone,0.75,628,1,1
intermediate_capacity,positive_gaps,0,628,19,19
intermediate_capacity,positive_gaps,0.1,628,18,18
intermediate_capacity,positive_gaps,0.25,628,15,15
intermediate_capacity,positive_gaps,0.5,628,7,7
intermediate_capacity,positive_gaps,0.75,628,6,6
intermediate_capacity,monotone,0,629,19,19
intermediate_capacity,monotone,0.1,629,18,18
intermediate_capacity,monotone,0.25,629,14,14
intermediate_capacity,monotone,0.5,629,2,2
intermediate_capacity,monotone,0.75,629,1,1
intermediate_capacity,positive_gaps,0,629,19,19
intermediate_capacity,positive_gaps,0.1,629,18,18
intermediate_capacity,positive_gaps,0.25,629,14,14
intermediate_capacity,positive_gaps,0.5,629,8,8
intermediate_capacity,positive_gaps,0.75,629,5,5
intermediate_capacity,monotone,0,630,20,20
intermediate_capacity,monotone,0.1,630,19,19
intermediate_capacity,monotone,0.25,630,16,16
intermediate_capacity,monotone,0.5,630,1,1
intermediate_capacity,monotone,0.75,630,1,1
intermediate_capacity,positive_gaps,0,630,20,20
intermediate_capacity,positive_gaps,0.1,630,19,19
intermediate_capacity,positive_gaps,0.25,630,16,16
intermediate_capacity,positive_gaps,0.5,630,6,6
intermediate_capacity,positive_gaps,0.75,630,5,5
intermediate_capacity,monotone,0,631,19,19
intermediate_capacity,monotone,0.1,631,17,17
intermediate_capacity,monotone,0.25,631,14,14
intermediate_capacity,monotone,0.5,631,1,1
intermediate_capacity,monotone,0.75,631,1,1
intermediate_capacity,positive_gaps,0,631,19,19
intermediate_capacity,positive_gaps,0.1,631,18,18
intermediate_capacity,positive_gaps,0.25,631,14,14
intermediate_capacity,positive_gaps,0.5,631,7,7
intermediate_capacity,positive_gaps,0.75,631,6,6
intermediate_capacity,monotone,0,632,21,21
intermediate_capacity,monotone,0.1,632,20,20
intermediate_capacity,monotone,0.25,632,17,17
intermediate_capacity,monotone,0.5,632,1,1
intermediate_capacity,monotone,0.75,632,1,1
intermediate_capacity,positive_gaps,0,632,21,21
intermediate_capacity,positive_gaps,0.1,632,20,20
intermediate_capacity,positive_gaps,0.25,632,17,17
intermediate_capacity,positive_gaps,0.5,632,6,6
intermediate_capacity,positive_gaps,0.75,632,5,5
intermediate_capacity,monotone,0,633,21,21
intermediate_capacity,monotone,0.1,633,20,20
intermediate_capacity,monotone,0.25,633,17,17
intermediate_capacity,monotone,0.5,633,1,1
intermediate_capacity,monotone,0.75,633,1,1
intermediate_capacity,positive_gaps,0,633,21,21
intermediate_capacity,positive_gaps,0.1,633,20,20
intermediate_capacity,positive_gaps,0.25,633,17,17
intermediate_capacity,positive_gaps,0.5,633,6,6
intermediate_capacity,positive_gaps,0.75,633,5,5
intermediate_capacity,monotone,0,634,19,19
intermediate_capacity,monotone,0.1,634,18,18
intermediate_capacity,monotone,0.25,634,16,16
intermediate_capacity,monotone,0.5,634,2,2
intermediate_capacity,monotone,0.75,634,1,1
intermediate_capacity,positive_gaps,0,634,19,19
intermediate_capacity,positive_gaps,0.1,634,18,18
intermediate_capacity,positive_gaps,0.25,634,16,16
intermediate_capacity,positive_gaps,0.5,634,8,8
intermediate_capacity,positive_gaps,0.75,634,6,6
intermediate_capacity,monotone,0,635,20,20
intermediate_capacity,monotone,0.1,635,19,19
intermediate_capacity,monotone,0.25,635,15,15
intermediate_capacity,monotone,0.5,635,1,1
intermediate_capacity,monotone,0.75,635,1,1
intermediate_capacity,positive_gaps,0,635,20,20
intermediate_capacity,positive_gaps,0.1,635,19,19
intermediate_capacity,positive_gaps,0.25,635,15,15
intermediate_capacity,positive_gaps,0.5,635,6,6
intermediate_capacity,positive_gaps,0.75,635,6,6
intermediate_capacity,monotone,0,636,21,21
intermediate_capacity,monotone,0.1,636,20,20
intermediate_capacity,monotone,0.25,636,18,18
intermediate_capacity,monotone,0.5,636,1,1
intermediate_capacity,monotone,0.75,636,1,1
intermediate_capacity,positive_gaps,0,636,21,21
intermediate_capacity,positive_gaps,0.1,636,20,20
intermediate_capacity,positive_gaps,0.25,636,18,18
intermediate_capacity,positive_gaps,0.5,636,7,7
intermediate_capacity,positive_gaps,0.75,636,6,6
intermediate_capacity,monotone,0,637,20,20
intermediate_capacity,monotone,0.1,637,19,19
intermediate_capacity,monotone,0.25,637,15,15
intermediate_capacity,monotone,0.5,637,1,1
intermediate_capacity,monotone,0.75,637,1,1
intermediate_capacity,positive_gaps,0,637,20,20
intermediate_capacity,positive_gaps,0.1,637,19,19
intermediate_capacity,positive_gaps,0.25,637,15,15
intermediate_capacity,positive_gaps,0.5,637,5,5
intermediate_capacity,positive_gaps,0.75,637,4,4
intermediate_capacity,monotone,0,638,21,21
intermediate_capacity,monotone,0.1,638,20,20
intermediate_capacity,monotone,0.25,638,15,15
intermediate_capacity,monotone,0.5,638,1,1
intermediate_capacity,monotone,0.75,638,1,1
intermediate_capacity,positive_gaps,0,638,21,21
intermediate_capacity,positive_gaps,0.1,638,20,20
intermediate_capacity,positive_gaps,0.25,638,15,15
intermediate_capacity,positive_gaps,0.5,638,8,8
intermediate_capacity,positive_gaps,0.75,638,6,6
intermediate_capacity,monotone,0,639,24,21
intermediate_capacity,monotone,0.1,639,23,20
intermediate_capacity,monotone,0.25,639,14,13
intermediate_capacity,monotone,0.5,639,1,1
intermediate_capacity,monotone,0.75,639,1,1
intermediate_capacity,positive_gaps,0,639,24,21
intermediate_capacity,positive_gaps,0.1,639,23,20
intermediate_capacity,positive_gaps,0.25,639,14,13
intermediate_capacity,positive_gaps,0.5,639,5,5
intermediate_capacity,positive_gaps,0.75,639,5,5
intermediate_capacity,monotone,0,640,21,21
intermediate_capacity,monotone,0.1,640,20,20
intermediate_capacity,monotone,0.25,640,15,15
intermediate_capacity,monotone,0.5,640,1,1
intermediate_capacity,monotone,0.75,640,1,1
intermediate_capacity,positive_gaps,0,640,21,21
intermediate_capacity,positive_gaps,0.1,640,20,20
intermediate_capacity,positive_gaps,0.25,640,15,15
intermediate_capacity,positive_gaps,0.5,640,7,7
intermediate_capacity,positive_gaps,0.75,640,6,6
intermediate_capacity,monotone,0,641,23,21
intermediate_capacity,monotone,0.1,641,21,19
intermediate_capacity,monotone,0.25,641,14,14
intermediate_capacity,monotone,0.5,641,1,1
intermediate_capacity,monotone,0.75,641,1,1
intermediate_capacity,positive_gaps,0,641,23,21
intermediate_capacity,positive_gaps,0.1,641,22,20
intermediate_capacity,positive_gaps,0.25,641,14,14
intermediate_capacity,positive_gaps,0.5,641,5,5
intermediate_capacity,positive_gaps,0.75,641,4,4
intermediate_capacity,monotone,0,642,25,21
intermediate_capacity,monotone,0.1,642,24,20
intermediate_capacity,monotone,0.25,642,15,15
intermediate_capacity,monotone,0.5,642,1,1
intermediate_capacity,monotone,0.75,642,1,1
intermediate_capacity,positive_gaps,0,642,25,21
intermediate_capacity,positive_gaps,0.1,642,24,20
intermediate_capacity,positive_gaps,0.25,642,15,15
intermediate_capacity,positive_gaps,0.5,642,6,6
intermediate_capacity,positive_gaps,0.75,642,5,5
intermediate_capacity,monotone,0,643,21,21
intermediate_capacity,monotone,0.1,643,20,20
intermediate_capacity,monotone,0.25,643,17,17
intermediate_capacity,monotone,0.5,643,1,1
intermediate_capacity,monotone,0.75,643,1,1
intermediate_capacity,positive_gaps,0,643,21,21
intermediate_capacity,positive_gaps,0.1,643,20,20
intermediate_capacity,positive_gaps,0.25,643,17,17
intermediate_capacity,positive_gaps,0.5,643,6,6
intermediate_capacity,positive_gaps,0.75,643,5,5
intermediate_capacity,monotone,0,644,19,19
intermediate_capacity,monotone,0.1,644,18,18
intermediate_capacity,monotone,0.25,644,14,14
intermediate_capacity,monotone,0.5,644,1,1
intermediate_capacity,monotone,0.75,644,1,1
intermediate_capacity,positive_gaps,0,644,19,19
intermediate_capacity,positive_gaps,0.1,644,18,18
intermediate_capacity,positive_gaps,0.25,644,14,14
intermediate_capacity,positive_gaps,0.5,644,5,5
intermediate_capacity,positive_gaps,0.75,644,4,4
intermediate_capacity,monotone,0,645,20,20
intermediate_capacity,monotone,0.1,645,18,18
